sampleID,date,basin,longitude,latitude,Temperature,Salinity,month,season
RET3.1 AP 1 96-01-22,22/1/1996,chesa,-76.817,37.917,2.6,0,1,Winter
RET3.1 AP 1 96-04-10,10/4/1996,chesa,-76.817,37.917,9.4,0,4,Spring
RET3.1 AP 1 96-06-04,4/6/1996,chesa,-76.817,37.917,22.2,1.299999952,6,Summer
RET3.1 AP 1 96-07-24,24/7/1996,chesa,-76.817,37.917,26.7,4.599999905,7,Summer
RET3.1 AP 1 96-08-06,6/8/1996,chesa,-76.817,37.917,27.5,2.200000048,8,Summer
RET3.1 AP 1 96-11-05,5/11/1996,chesa,-76.817,37.917,14.5,3,11,Autumn
RET3.1 AP 1 96-12-03,3/12/1996,chesa,-76.817,37.917,6.3,0.300000012,12,Winter
RET3.1 AP 1 97-02-05,5/2/1997,chesa,-76.817,37.917,5.2,2,2,Winter
RET3.1 AP 1 97-06-10,10/6/1997,chesa,-76.817,37.917,21.8,2.900000095,6,Summer
RET3.1 AP 1 97-07-08,8/7/1997,chesa,-76.817,37.917,27.4,4,7,Summer
RET3.1 AP 1 97-09-10,10/9/1997,chesa,-76.817,37.917,23.9,9.899999619,9,Autumn
RET3.1 AP 1 97-10-09,9/10/1997,chesa,-76.817,37.917,21.7,9.5,10,Autumn
RET3.1 AP 1 97-12-03,3/12/1997,chesa,-76.817,37.917,7.3,5.599999905,12,Winter
RET3.1 AP 1 98-03-05,5/3/1998,chesa,-76.817,37.917,9,0,3,Spring
RET3.1 AP 1 98-06-10,10/6/1998,chesa,-76.817,37.917,20.6,2,6,Summer
RET3.1 AP 1 98-07-08,8/7/1998,chesa,-76.817,37.917,27.2,2.5,7,Summer
RET3.1 AP 1 98-08-05,5/8/1998,chesa,-76.817,37.917,27.8,6.5,8,Summer
RET3.1 AP 1 98-09-09,9/9/1998,chesa,-76.817,37.917,22.6,6.400000095,9,Autumn
RET3.1 AP 1 98-10-07,7/10/1998,chesa,-76.817,37.917,19.7,7.099999905,10,Autumn
RET3.1 AP 1 98-12-09,9/12/1998,chesa,-76.817,37.917,12.9,10.10000038,12,Winter
RET3.1 AP 1 99-02-09,9/2/1999,chesa,-76.817,37.917,8,5.599999905,2,Winter
RET3.1 AP 1 99-03-16,16/3/1999,chesa,-76.817,37.917,7.2,5.599999905,3,Spring
RET3.1 AP 1 99-04-08,8/4/1999,chesa,-76.817,37.917,15.9,4.800000191,4,Spring
RET3.1 AP 1 99-05-06,6/5/1999,chesa,-76.817,37.917,17.36,5.900000095,5,Spring
RET3.1 AP 1 99-07-08,8/7/1999,chesa,-76.817,37.917,30.19,12.30000019,7,Summer
RET3.1 AP 1 99-08-05,5/8/1999,chesa,-76.817,37.917,28.98,12.89999962,8,Summer
RET3.1 AP 1 99-09-09,9/9/1999,chesa,-76.817,37.917,25.35,12.80000019,9,Autumn
RET3.1 AP 1 99-10-12,12/10/1999,chesa,-76.817,37.917,19.42,5,10,Autumn
RET3.1 AP 1 99-11-04,4/11/1999,chesa,-76.817,37.917,13.5,7.800000191,11,Autumn
RET3.1 AP 1 00-02-10,10/2/2000,chesa,-76.817,37.917,2.97,8,2,Winter
RET3.1 AP 1 00-03-09,9/3/2000,chesa,-76.817,37.917,11.93,6.400000095,3,Spring
RET3.1 AP 1 00-04-06,6/4/2000,chesa,-76.817,37.917,13.54,3.299999952,4,Spring
RET3.1 AP 1 00-05-11,11/5/2000,chesa,-76.817,37.917,23.48,3.700000048,5,Spring
RET3.1 AP 1 00-06-08,8/6/2000,chesa,-76.817,37.917,21.97,4.849999905,6,Summer
RET3.1 AP 1 00-07-06,6/7/2000,chesa,-76.817,37.917,27.99,3.900000095,7,Summer
RET3.1 AP 1 00-08-11,11/8/2000,chesa,-76.817,37.917,28.51,3.5,8,Summer
RET3.1 AP 1 00-09-12,12/9/2000,chesa,-76.817,37.917,24.95,7,9,Autumn
RET3.1 AP 1 00-10-12,12/10/2000,chesa,-76.817,37.917,15.68,5.199999809,10,Autumn
RET3.1 AP 1 00-11-13,13/11/2000,chesa,-76.817,37.917,12.91,10.10000038,11,Autumn
RET3.1 AP 1 00-12-07,7/12/2000,chesa,-76.817,37.917,4.77,10.60000038,12,Winter
RET3.1 AP 1 01-02-08,8/2/2001,chesa,-76.817,37.917,5.5,5.300000191,2,Winter
RET3.1 AP 1 01-03-15,15/3/2001,chesa,-76.817,37.917,9.06,7.199999809,3,Spring
RET3.1 AP 1 01-04-12,12/4/2001,chesa,-76.817,37.917,15.38,2.200000048,4,Spring
RET3.1 AP 1 01-05-10,10/5/2001,chesa,-76.817,37.917,20.79,4.400000095,5,Spring
RET3.1 AP 1 01-06-07,7/6/2001,chesa,-76.817,37.917,23.85,1.700000048,6,Summer
RET3.1 AP 1 01-07-12,12/7/2001,chesa,-76.817,37.917,26.9,6.199999809,7,Summer
RET3.1 AP 1 01-08-09,9/8/2001,chesa,-76.817,37.917,29.82,6.599999905,8,Summer
RET3.1 AP 1 01-09-06,6/9/2001,chesa,-76.817,37.917,26.04,5.800000191,9,Autumn
RET3.1 AP 1 01-10-04,4/10/2001,chesa,-76.817,37.917,18.97,7.400000095,10,Autumn
RET3.1 AP 1 01-12-06,6/12/2001,chesa,-76.817,37.917,13.29,11.10000038,12,Winter
RET3.1 AP 1 02-03-14,14/3/2002,chesa,-76.817,37.917,11.97,11.75,3,Spring
RET3.1 AP 1 02-04-11,11/4/2002,chesa,-76.817,37.917,15.13,10.03999996,4,Spring
RET3.1 AP 1 02-05-16,16/5/2002,chesa,-76.817,37.917,19.97,5.409999847,5,Spring
RET3.1 AP 1 02-06-13,13/6/2002,chesa,-76.817,37.917,26.91,8.260000229,6,Summer
RET3.1 AP 1 02-07-11,11/7/2002,chesa,-76.817,37.917,26.38,10.43000031,7,Summer
RET3.1 AP 1 02-08-07,7/8/2002,chesa,-76.817,37.917,27.61,12.73999977,8,Summer
RET3.1 AP 1 02-09-12,12/9/2002,chesa,-76.817,37.917,24.32,13.02000046,9,Autumn
RET3.1 AP 1 02-10-10,10/10/2002,chesa,-76.817,37.917,21.14,13.52999973,10,Autumn
RET3.1 AP 1 03-04-03,3/4/2003,chesa,-76.817,37.917,15.21,0,4,Spring
RET3.1 AP 1 03-06-12,12/6/2003,chesa,-76.817,37.917,24.04,0,6,Summer
RET3.1 AP 1 03-07-10,10/7/2003,chesa,-76.817,37.917,28.69,2.914999962,7,Summer
RET3.1 AP 1 03-08-14,14/8/2003,chesa,-76.817,37.917,28.36,0.379999995,8,Summer
RET3.1 AP 1 03-09-11,11/9/2003,chesa,-76.817,37.917,23.27,3.780000031,9,Autumn
RET3.1 AP 1 03-10-09,9/10/2003,chesa,-76.817,37.917,19.15,1.765000016,10,Autumn
RET3.1 AP 1 04-04-08,8/4/2004,chesa,-76.817,37.917,10.14,2.840000073,4,Spring
RET3.1 AP 1 04-05-06,6/5/2004,chesa,-76.817,37.917,18.07,0,5,Spring
RET3.1 AP 1 04-06-03,3/6/2004,chesa,-76.817,37.917,24.49,2.483333349,6,Summer
RET3.1 AP 1 04-07-08,8/7/2004,chesa,-76.817,37.917,28.17,5.387500048,7,Summer
RET3.1 AP 1 04-08-05,5/8/2004,chesa,-76.817,37.917,28.41,2.154999971,8,Summer
RET3.1 AP 1 04-09-14,14/9/2004,chesa,-76.817,37.917,25.61,2.040000002,9,Autumn
RET3.1 AP 1 04-10-14,14/10/2004,chesa,-76.817,37.917,17.92,3.619999965,10,Autumn
RET3.1 AP 1 05-03-10,10/3/2005,chesa,-76.817,37.917,4.53,1.100000024,3,Spring
RET3.1 AP 1 05-04-07,7/4/2005,chesa,-76.817,37.917,13.81,0,4,Spring
RET3.1 AP 1 05-05-12,12/5/2005,chesa,-76.817,37.917,19.65,1.899999976,5,Spring
RET3.1 AP 1 05-06-09,9/6/2005,chesa,-76.817,37.917,25.95,1.200000048,6,Summer
RET3.1 AP 1 05-07-07,7/7/2005,chesa,-76.817,37.917,28.2,4.720000029,7,Summer
RET3.1 AP 1 05-08-11,11/8/2005,chesa,-76.817,37.917,29.15,5.74000001,8,Summer
RET3.1 AP 1 05-09-12,12/9/2005,chesa,-76.817,37.917,25.35,8.650000095,9,Autumn
RET3.1 AP 1 05-10-11,11/10/2005,chesa,-76.817,37.917,21.05,5.675000072,10,Autumn
RET3.1 AP 1 06-03-08,8/3/2006,chesa,-76.817,37.917,5.75,5.75,3,Spring
RET3.1 AP 1 06-05-04,4/5/2006,chesa,-76.817,37.917,18.5,5.200000048,5,Spring
RET3.1 AP 1 06-06-15,15/6/2006,chesa,-76.817,37.917,22.3,7.5,6,Summer
RET3.1 AP 1 06-07-12,12/7/2006,chesa,-76.817,37.917,27.35,3.600000024,7,Summer
RET3.1 AP 1 06-08-09,9/8/2006,chesa,-76.817,37.917,29.4,6.950000048,8,Summer
RET3.1 AP 1 06-09-13,13/9/2006,chesa,-76.817,37.917,23.1,7.399999857,9,Autumn
RET3.1 AP 1 06-10-11,11/10/2006,chesa,-76.817,37.917,19.4,2.299999952,10,Autumn
RET4.1 AP 1 86-03-27,27/3/1986,chesa,-76.283,37.584,12.5,0.720000029,3,Spring
RET4.1 AP 1 86-05-28,28/5/1986,chesa,-76.283,37.584,22.5,3.430000067,5,Spring
RET4.1 AP 1 86-06-28,28/6/1986,chesa,-76.283,37.584,26.1,7.5,6,Summer
RET4.1 AP 1 86-07-22,22/7/1986,chesa,-76.283,37.584,29.3,9.720000267,7,Summer
RET4.1 AP 1 86-09-25,25/9/1986,chesa,-76.283,37.584,23.9,7.559999943,9,Autumn
RET4.3 AP 1 86-03-27,27/3/1986,chesa,-76.783,37.5,11.8,6.980000019,3,Spring
RET4.3 AP 1 86-05-28,28/5/1986,chesa,-76.783,37.5,22.2,9.100000382,5,Spring
RET4.3 AP 1 86-06-28,28/6/1986,chesa,-76.783,37.5,26,13.69999981,6,Summer
RET4.3 AP 1 86-07-22,22/7/1986,chesa,-76.783,37.5,29.2,16.30999947,7,Summer
RET4.3 AP 1 86-09-25,25/9/1986,chesa,-76.783,37.5,23.9,14.02999973,9,Autumn
RET4.3 AP 1 87-06-16,16/6/1987,chesa,-76.783,37.5,27.2,6.389999867,6,Summer
RET4.3 AP 1 87-07-14,14/7/1987,chesa,-76.783,37.5,28.8,11.47999954,7,Summer
RET4.3 AP 1 87-08-25,25/8/1987,chesa,-76.783,37.5,26.4,14.71000004,8,Summer
RET4.3 AP 1 87-09-28,28/9/1987,chesa,-76.783,37.5,23.4,11.18999958,9,Autumn
RET4.3 AP 1 87-10-26,26/10/1987,chesa,-76.783,37.5,13.8,14.69999981,10,Autumn
RET4.3 AP 1 87-12-11,11/12/1987,chesa,-76.783,37.5,7.9,7.71999979,12,Winter
RET4.3 AP 1 88-01-30,30/1/1988,chesa,-76.783,37.5,1.6,12.18000031,1,Winter
RET4.3 AP 1 88-02-10,10/2/1988,chesa,-76.783,37.5,4,10,2,Winter
RET4.3 AP 1 88-03-24,24/3/1988,chesa,-76.783,37.5,7.7,7.300000191,3,Spring
RET4.3 AP 1 88-04-20,20/4/1988,chesa,-76.783,37.5,12.9,7.96999979,4,Spring
RET4.3 AP 1 88-05-18,18/5/1988,chesa,-76.783,37.5,22,6,5,Spring
RET4.3 AP 1 88-07-19,19/7/1988,chesa,-76.783,37.5,29,13.5,7,Summer
RET4.3 AP 1 88-09-27,27/9/1988,chesa,-76.783,37.5,22.1,17.29999924,9,Autumn
RET4.3 AP 1 88-11-16,16/11/1988,chesa,-76.783,37.5,12.7,15.80000019,11,Autumn
RET4.3 AP 1 88-12-15,15/12/1988,chesa,-76.783,37.5,5.1,14.19999981,12,Winter
RET4.3 AP 1 89-01-20,20/1/1989,chesa,-76.783,37.5,6,13.69999981,1,Winter
RET4.3 AP 1 89-03-30,30/3/1989,chesa,-76.783,37.5,10.3,0.699999988,3,Spring
RET4.3 AP 1 89-04-26,26/4/1989,chesa,-76.783,37.5,16.1,4.199999809,4,Spring
RET4.3 AP 1 89-05-22,22/5/1989,chesa,-76.783,37.5,20.6,3.299999952,5,Spring
RET4.3 AP 1 89-06-20,20/6/1989,chesa,-76.783,37.5,26,7.400000095,6,Summer
RET4.3 AP 1 89-07-20,20/7/1989,chesa,-76.783,37.5,26.7,4.099999905,7,Summer
RET4.3 AP 1 89-08-21,21/8/1989,chesa,-76.783,37.5,26.2,6.300000191,8,Summer
RET4.3 AP 1 89-11-06,6/11/1989,chesa,-76.783,37.5,15.1,6.800000191,11,Autumn
RET4.3 AP 1 89-12-05,5/12/1989,chesa,-76.783,37.5,6.4,8.899999619,12,Winter
RET4.3 AP 1 90-02-14,14/2/1990,chesa,-76.783,37.5,10.4,0.200000003,2,Winter
RET4.3 AP 1 90-03-29,29/3/1990,chesa,-76.783,37.5,12.2,4.699999809,3,Spring
RET4.3 AP 1 90-04-27,27/4/1990,chesa,-76.783,37.5,17.5,4,4,Spring
RET4.3 AP 1 90-06-28,28/6/1990,chesa,-76.783,37.5,26.4,7.5,6,Summer
RET4.3 AP 1 90-07-24,24/7/1990,chesa,-76.783,37.5,28.7,8.300000191,7,Summer
RET4.3 AP 1 90-08-22,22/8/1990,chesa,-76.783,37.5,26,10.89999962,8,Summer
RET4.3 AP 1 90-09-25,25/9/1990,chesa,-76.783,37.5,21.1,9.5,9,Autumn
RET4.3 AP 1 90-10-25,25/10/1990,chesa,-76.783,37.5,19.7,11.19999981,10,Autumn
RET4.3 AP 1 90-12-05,5/12/1990,chesa,-76.783,37.5,9.7,9.399999619,12,Winter
RET4.3 AP 1 91-02-21,21/2/1991,chesa,-76.783,37.5,5.6,6.900000095,2,Winter
RET4.3 AP 1 91-04-18,18/4/1991,chesa,-76.783,37.5,16.3,5.199999809,4,Spring
RET4.3 AP 1 91-05-14,14/5/1991,chesa,-76.783,37.5,23.2,7.300000191,5,Spring
RET4.3 AP 1 91-06-26,26/6/1991,chesa,-76.783,37.5,25.7,11,6,Summer
RET4.3 AP 1 91-07-30,30/7/1991,chesa,-76.783,37.5,26.4,13.60000038,7,Summer
RET4.3 AP 1 91-08-29,29/8/1991,chesa,-76.783,37.5,26.68,13.89999962,8,Summer
RET4.3 AP 1 91-10-24,24/10/1991,chesa,-76.783,37.5,16.85,15.60000038,10,Autumn
RET4.3 AP 1 91-11-12,12/11/1991,chesa,-76.783,37.5,10,14.10000038,11,Autumn
RET4.3 AP 1 91-12-12,12/12/1991,chesa,-76.783,37.5,9.93,12.10000038,12,Winter
RET4.3 AP 1 92-02-06,6/2/1992,chesa,-76.783,37.5,4.53,12.39999962,2,Winter
RET4.3 AP 1 92-04-08,8/4/1992,chesa,-76.783,37.5,9.7,7.099999905,4,Spring
RET4.3 AP 1 92-06-01,1/6/1992,chesa,-76.783,37.5,20.2,8,6,Summer
RET4.3 AP 1 92-06-30,30/6/1992,chesa,-76.783,37.5,25.5,9.399999619,6,Summer
RET4.3 AP 1 92-09-14,14/9/1992,chesa,-76.783,37.5,24.3,8.600000382,9,Autumn
RET4.3 AP 1 92-10-16,16/10/1992,chesa,-76.783,37.5,18.2,10,10,Autumn
RET4.3 AP 1 93-01-13,13/1/1993,chesa,-76.783,37.5,6.7,0.300000012,1,Winter
RET4.3 AP 1 93-07-05,5/7/1993,chesa,-76.783,37.5,29.5,8.100000382,7,Summer
RET4.3 AP 1 93-08-03,3/8/1993,chesa,-76.783,37.5,28,12.80000019,8,Summer
RET4.3 AP 1 93-09-08,8/9/1993,chesa,-76.783,37.5,27.5,14.30000019,9,Autumn
RET4.3 AP 1 93-10-04,4/10/1993,chesa,-76.783,37.5,19.3,14.80000019,10,Autumn
RET4.3 AP 1 93-12-08,8/12/1993,chesa,-76.783,37.5,10.4,3,12,Winter
RET4.3 AP 1 94-02-18,18/2/1994,chesa,-76.783,37.5,2.1,1.200000048,2,Winter
RET4.3 AP 1 95-03-04,4/3/1995,chesa,-76.783,37.5,8.2,6.5,3,Spring
RET4.3 AP 1 95-07-06,6/7/1995,chesa,-76.783,37.5,27.3,2.799999952,7,Summer
RET4.3 AP 1 95-10-10,10/10/1995,chesa,-76.783,37.5,21.7,13.89999962,10,Autumn
RET4.3 AP 1 95-12-04,4/12/1995,chesa,-76.783,37.5,8.8,12.80000019,12,Winter
RET4.3 AP 1 96-03-04,4/3/1996,chesa,-76.783,37.5,5.4,5,3,Spring
RET4.3 AP 1 96-06-04,4/6/1996,chesa,-76.783,37.5,20.4,5.800000191,6,Summer
RET4.3 AP 1 96-07-10,10/7/1996,chesa,-76.783,37.5,26.9,10,7,Summer
RET4.3 AP 1 96-08-06,6/8/1996,chesa,-76.783,37.5,27.1,5.900000095,8,Summer
RET4.3 AP 1 96-12-03,3/12/1996,chesa,-76.783,37.5,8.2,3.099999905,12,Winter
RET4.3 AP 1 97-02-05,5/2/1997,chesa,-76.783,37.5,5.3,6.900000095,2,Winter
RET4.3 AP 1 97-03-05,5/3/1997,chesa,-76.783,37.5,10.3,4.400000095,3,Spring
RET4.3 AP 1 97-04-09,9/4/1997,chesa,-76.783,37.5,14.7,4.300000191,4,Spring
RET4.3 AP 1 97-06-10,10/6/1997,chesa,-76.783,37.5,19.9,6.599999905,6,Summer
RET4.3 AP 1 97-07-10,10/7/1997,chesa,-76.783,37.5,27.5,9.399999619,7,Summer
RET4.3 AP 1 97-09-10,10/9/1997,chesa,-76.783,37.5,24.4,16,9,Autumn
RET4.3 AP 1 97-10-09,9/10/1997,chesa,-76.783,37.5,21.4,15.10000038,10,Autumn
RET4.3 AP 1 97-11-04,4/11/1997,chesa,-76.783,37.5,14.5,13.60000038,11,Autumn
RET4.3 AP 1 97-12-03,3/12/1997,chesa,-76.783,37.5,8.5,8.100000382,12,Winter
RET4.3 AP 1 98-01-07,7/1/1998,chesa,-76.783,37.5,6.1,10,1,Winter
RET4.3 AP 1 98-02-06,6/2/1998,chesa,-76.783,37.5,5.5,0.100000002,2,Winter
RET4.3 AP 1 98-04-10,10/4/1998,chesa,-76.783,37.5,14.1,4.5,4,Spring
RET4.3 AP 1 98-06-10,10/6/1998,chesa,-76.783,37.5,22.5,5.599999905,6,Summer
RET4.3 AP 1 98-07-08,8/7/1998,chesa,-76.783,37.5,27.4,9.100000382,7,Summer
RET4.3 AP 1 98-08-05,5/8/1998,chesa,-76.783,37.5,26.8,12.89999962,8,Summer
RET4.3 AP 1 98-09-09,9/9/1998,chesa,-76.783,37.5,26.9,11.10000038,9,Autumn
RET4.3 AP 1 98-12-09,9/12/1998,chesa,-76.783,37.5,14,14.19999981,12,Winter
RET4.3 AP 1 99-02-09,9/2/1999,chesa,-76.783,37.5,7.7,9,2,Winter
RET4.3 AP 1 99-03-09,9/3/1999,chesa,-76.783,37.5,5.6,10.10000038,3,Spring
RET4.3 AP 1 99-04-06,6/4/1999,chesa,-76.783,37.5,13.8,6.599999905,4,Spring
RET4.3 AP 1 99-05-06,6/5/1999,chesa,-76.783,37.5,15.7,9.600000382,5,Spring
RET4.3 AP 1 99-06-08,8/6/1999,chesa,-76.783,37.5,25.56,13.39999962,6,Summer
RET4.3 AP 1 99-07-08,8/7/1999,chesa,-76.783,37.5,29.05,13.19999981,7,Summer
RET4.3 AP 1 99-08-03,3/8/1999,chesa,-76.783,37.5,29.5,15.5,8,Summer
RET4.3 AP 1 99-09-07,7/9/1999,chesa,-76.783,37.5,24.54,15.5,9,Autumn
RET4.3 AP 1 99-10-05,5/10/1999,chesa,-76.783,37.5,21.31,9.399999619,10,Autumn
RET4.3 AP 1 99-11-02,2/11/1999,chesa,-76.783,37.5,16.06,11.39999962,11,Autumn
RET4.3 AP 1 99-12-08,8/12/1999,chesa,-76.783,37.5,9.81,13.89999962,12,Winter
RET4.3 AP 1 00-02-08,8/2/2000,chesa,-76.783,37.5,2.51,5.800000191,2,Winter
RET4.3 AP 1 00-03-07,7/3/2000,chesa,-76.783,37.5,10.13,9,3,Spring
RET4.3 AP 1 00-04-13,13/4/2000,chesa,-76.783,37.5,14.64,10.5,4,Spring
RET4.3 AP 1 00-05-09,9/5/2000,chesa,-76.783,37.5,21.42,5.800000191,5,Spring
RET4.3 AP 1 00-06-06,6/6/2000,chesa,-76.783,37.5,21.58,8.800000191,6,Summer
RET4.3 AP 1 00-07-05,5/7/2000,chesa,-76.783,37.5,27.3,7.800000191,7,Summer
RET4.3 AP 1 00-08-24,24/8/2000,chesa,-76.783,37.5,25.27,11.79599991,8,Summer
RET4.3 AP 1 00-09-14,14/9/2000,chesa,-76.783,37.5,25.53,7.900000095,9,Autumn
RET4.3 AP 1 00-10-10,10/10/2000,chesa,-76.783,37.5,17.36,14.60000038,10,Autumn
RET4.3 AP 1 00-11-07,7/11/2000,chesa,-76.783,37.5,14.1,15.80000019,11,Autumn
RET4.3 AP 1 00-12-06,6/12/2000,chesa,-76.783,37.5,5.8,15.30000019,12,Winter
RET4.3 AP 1 01-02-08,8/2/2001,chesa,-76.783,37.5,4.72,14.30000019,2,Winter
RET4.3 AP 1 01-03-15,15/3/2001,chesa,-76.783,37.5,8.19,8.199999809,3,Spring
RET4.3 AP 1 01-04-12,12/4/2001,chesa,-76.783,37.5,14.98,2.799999952,4,Spring
RET4.3 AP 1 01-05-10,10/5/2001,chesa,-76.783,37.5,19.85,8.100000382,5,Spring
RET4.3 AP 1 01-06-07,7/6/2001,chesa,-76.783,37.5,22.35,5,6,Summer
RET4.3 AP 1 01-07-13,13/7/2001,chesa,-76.783,37.5,21.18,12.69999981,7,Summer
RET4.3 AP 1 01-08-10,10/8/2001,chesa,-76.783,37.5,27.32,11.60000038,8,Summer
RET4.3 AP 1 01-09-06,6/9/2001,chesa,-76.783,37.5,26.64,11.89999962,9,Autumn
RET4.3 AP 1 01-10-04,4/10/2001,chesa,-76.783,37.5,18.82,15.80000019,10,Autumn
RET4.3 AP 1 01-11-07,7/11/2001,chesa,-76.783,37.5,14.99,16.5,11,Autumn
RET4.3 AP 1 01-12-07,7/12/2001,chesa,-76.783,37.5,13.77,16.39999962,12,Winter
RET4.3 AP 1 02-03-12,12/3/2002,chesa,-76.783,37.5,10.23,15.10000038,3,Spring
RET4.3 AP 1 02-04-12,12/4/2002,chesa,-76.783,37.5,14.13,14.80000019,4,Spring
RET4.3 AP 1 02-05-14,14/5/2002,chesa,-76.783,37.5,21.11,9.199999809,5,Spring
RET4.3 AP 1 02-06-13,13/6/2002,chesa,-76.783,37.5,25.22,13.5,6,Summer
RET4.3 AP 1 02-07-11,11/7/2002,chesa,-76.783,37.5,28.59,16,7,Summer
RET4.3 AP 1 03-03-04,4/3/2003,chesa,-76.783,37.5,4.49,0.100000002,3,Spring
RET4.3 AP 1 03-04-01,1/4/2003,chesa,-76.783,37.5,12.17,1.700000048,4,Spring
RET4.3 AP 1 03-05-13,13/5/2003,chesa,-76.783,37.5,19.2,7.53000021,5,Spring
RET4.3 AP 1 03-06-10,10/6/2003,chesa,-76.783,37.5,21.75,5.199999809,6,Summer
RET4.3 AP 1 03-07-01,1/7/2003,chesa,-76.783,37.5,26.85,5.156666597,7,Summer
RET4.3 AP 1 03-08-12,12/8/2003,chesa,-76.783,37.5,27.3,3.266666651,8,Summer
RET4.3 AP 1 03-09-16,16/9/2003,chesa,-76.783,37.5,24.18,5.939999819,9,Autumn
RET4.3 AP 1 03-10-07,7/10/2003,chesa,-76.783,37.5,19.98,5.867499948,10,Autumn
RET4.3 AP 1 04-03-09,9/3/2004,chesa,-76.783,37.5,10.43,6.210000038,3,Spring
RET4.3 AP 1 04-05-04,4/5/2004,chesa,-76.783,37.5,17.93,5.496666749,5,Spring
RET4.3 AP 1 04-06-01,1/6/2004,chesa,-76.783,37.5,23.55,12.58749986,6,Summer
RET4.3 AP 1 04-07-06,6/7/2004,chesa,-76.783,37.5,27.79,8.523333232,7,Summer
RET4.3 AP 1 04-08-09,9/8/2004,chesa,-76.783,37.5,26.55,7.803333283,8,Summer
RET4.3 AP 1 04-09-07,7/9/2004,chesa,-76.783,37.5,25.9,5.306666533,9,Autumn
RET4.3 AP 1 04-10-13,13/10/2004,chesa,-76.783,37.5,20.01,8.725000143,10,Autumn
RET4.3 AP 1 05-03-15,15/3/2005,chesa,-76.783,37.5,7.02,4.209999919,3,Spring
RET4.3 AP 1 05-04-05,5/4/2005,chesa,-76.783,37.5,11.93,4.209999919,4,Spring
RET4.3 AP 1 05-05-10,10/5/2005,chesa,-76.783,37.5,16.72,6.595000029,5,Spring
RET4.3 AP 1 05-06-07,7/6/2005,chesa,-76.783,37.5,23.7,4.544999957,6,Summer
RET4.3 AP 1 05-07-05,5/7/2005,chesa,-76.783,37.5,27.93,10.23999977,7,Summer
RET4.3 AP 1 05-08-17,17/8/2005,chesa,-76.783,37.5,30.09,13.04500008,8,Summer
RET4.3 AP 1 05-09-08,8/9/2005,chesa,-76.783,37.5,25.65,12.07999992,9,Autumn
RET4.3 AP 1 05-10-06,6/10/2005,chesa,-76.783,37.5,23.22,13.52499962,10,Autumn
RET4.3 AP 1 06-03-06,6/3/2006,chesa,-76.783,37.5,6.75,8.260000229,3,Spring
RET4.3 AP 1 06-04-06,6/4/2006,chesa,-76.783,37.5,13.3,12.07000017,4,Spring
RET4.3 AP 1 06-05-02,2/5/2006,chesa,-76.783,37.5,17.2,9.75,5,Spring
RET4.3 AP 1 06-06-13,13/6/2006,chesa,-76.783,37.5,22.75,11.34999991,6,Summer
RET4.3 AP 1 06-07-10,10/7/2006,chesa,-76.783,37.5,26.7,10.20000029,7,Summer
RET4.3 AP 1 06-08-07,7/8/2006,chesa,-76.783,37.5,29.45,15.94999981,8,Summer
RET4.3 AP 1 06-09-18,18/9/2006,chesa,-76.783,37.5,23.55,11.69999981,9,Autumn
RET4.3 AP 1 06-10-10,10/10/2006,chesa,-76.783,37.5,19.3,3,10,Autumn
RET5.2 AP 1 86-03-27,27/3/1986,chesa,-76.767,37.2,11.5,0,3,Spring
RET5.2 AP 1 86-04-25,25/4/1986,chesa,-76.767,37.2,16,1,4,Spring
RET5.2 AP 1 86-05-30,30/5/1986,chesa,-76.767,37.2,22.5,1,5,Spring
RET5.2 AP 1 86-06-25,25/6/1986,chesa,-76.767,37.2,25.5,2,6,Summer
RET5.2 AP 1 86-07-23,23/7/1986,chesa,-76.767,37.2,29.5,8.5,7,Summer
RET5.2 AP 1 86-08-20,20/8/1986,chesa,-76.767,37.2,32,4.840000153,8,Summer
RET5.2 AP 1 86-09-25,25/9/1986,chesa,-76.767,37.2,21.1,5,9,Autumn
RET5.2 AP 1 86-12-19,19/12/1986,chesa,-76.767,37.2,6,2,12,Winter
RET5.2 AP 1 87-01-06,6/1/1987,chesa,-76.767,37.2,4.5,0.25,1,Winter
RET5.2 AP 1 87-03-19,19/3/1987,chesa,-76.767,37.2,7.4,0,3,Spring
RET5.2 AP 1 87-04-16,16/4/1987,chesa,-76.767,37.2,13,0,4,Spring
RET5.2 AP 1 87-06-16,16/6/1987,chesa,-76.767,37.2,26,0.5,6,Summer
RET5.2 AP 1 87-07-14,14/7/1987,chesa,-76.767,37.2,31,2.5,7,Summer
RET5.2 AP 1 87-08-25,25/8/1987,chesa,-76.767,37.2,26.1,4.5,8,Summer
RET5.2 AP 1 87-12-11,11/12/1987,chesa,-76.767,37.2,7,1,12,Winter
RET5.2 AP 1 88-02-10,10/2/1988,chesa,-76.767,37.2,3.2,0,2,Winter
RET5.2 AP 1 88-03-24,24/3/1988,chesa,-76.767,37.2,7.6,1.100000024,3,Spring
RET5.2 AP 1 88-05-18,18/5/1988,chesa,-76.767,37.2,20.8,0.400000006,5,Spring
RET5.2 AP 1 88-06-15,15/6/1988,chesa,-76.767,37.2,23.3,0.280000001,6,Summer
RET5.2 AP 1 88-07-19,19/7/1988,chesa,-76.767,37.2,29.6,2.900000095,7,Summer
RET5.2 AP 1 88-08-16,16/8/1988,chesa,-76.767,37.2,29.7,3.099999905,8,Summer
